model,quality,path,name,nrows,ncols,nnz,mean_nnz_per_row,std_nnz_per_row,mean_nnz_per_col,std_nnz_per_col,sparsity
transformer,24.65,dlmc/transformer/magnitude_pruning/0.8/body_encoder_layer_1_ffn_conv1_fully_connected.smtx,transformer/magnitude_pruning/0.8/body_encoder_layer_1_ffn_conv1_fully_connected,2048,512,209715.0,102.399902344,23.2485237122,409.599609375,55.9183082581,0.800000190735
transformer,24.65,dlmc/transformer/magnitude_pruning/0.8/body_encoder_layer_3_ffn_conv1_fully_connected.smtx,transformer/magnitude_pruning/0.8/body_encoder_layer_3_ffn_conv1_fully_connected,2048,512,209715.0,102.399902344,32.4732437134,409.599609375,45.5520973206,0.800000190735
transformer,24.65,dlmc/transformer/magnitude_pruning/0.8/symbol_modality_33288_512_shared_.smtx,transformer/magnitude_pruning/0.8/symbol_modality_33288_512_shared_,33288,512,3408691.0,102.399993896,33.4643707275,6657.59960938,1767.53259277,0.800000011735
transformer,24.65,dlmc/transformer/magnitude_pruning/0.8/body_decoder_layer_1_encdec_attention_multihead_attention_k_fully_connected.smtx,transformer/magnitude_pruning/0.8/body_decoder_layer_1_encdec_attention_multihead_attention_k_fully_connected,512,512,52428.0,102.3984375,23.3742771149,102.3984375,12.5662851334,0.800003051758
transformer,24.65,dlmc/transformer/magnitude_pruning/0.8/body_encoder_layer_0_ffn_conv2_fully_connected.smtx,transformer/magnitude_pruning/0.8/body_encoder_layer_0_ffn_conv2_fully_connected,512,2048,209715.0,409.599609375,58.3080291748,102.399902344,24.0686454773,0.800000190735
transformer,24.65,dlmc/transformer/magnitude_pruning/0.8/body_decoder_layer_2_self_attention_multihead_attention_v_fully_connected.smtx,transformer/magnitude_pruning/0.8/body_decoder_layer_2_self_attention_multihead_attention_v_fully_connected,512,512,52428.0,102.3984375,27.3636779785,102.3984375,15.9456310272,0.800003051758
transformer,24.65,dlmc/transformer/magnitude_pruning/0.8/body_decoder_layer_2_self_attention_multihead_attention_q_fully_connected.smtx,transformer/magnitude_pruning/0.8/body_decoder_layer_2_self_attention_multihead_attention_q_fully_connected,512,512,52428.0,102.3984375,22.2238559723,102.3984375,11.3905029297,0.800003051758
transformer,24.65,dlmc/transformer/magnitude_pruning/0.8/body_decoder_layer_5_ffn_conv1_fully_connected.smtx,transformer/magnitude_pruning/0.8/body_decoder_layer_5_ffn_conv1_fully_connected,2048,512,209715.0,102.399902344,14.1873884201,409.599609375,20.6062850952,0.800000190735
transformer,24.65,dlmc/transformer/magnitude_pruning/0.8/body_decoder_layer_5_self_attention_multihead_attention_k_fully_connected.smtx,transformer/magnitude_pruning/0.8/body_decoder_layer_5_self_attention_multihead_attention_k_fully_connected,512,512,52428.0,102.3984375,8.16536998749,102.3984375,14.8943357468,0.800003051758
transformer,24.65,dlmc/transformer/magnitude_pruning/0.8/body_decoder_layer_3_encdec_attention_multihead_attention_q_fully_connected.smtx,transformer/magnitude_pruning/0.8/body_decoder_layer_3_encdec_attention_multihead_attention_q_fully_connected,512,512,52428.0,102.3984375,10.0668382645,102.3984375,6.7167468071,0.800003051758
transformer,24.65,dlmc/transformer/magnitude_pruning/0.8/body_decoder_layer_2_encdec_attention_multihead_attention_q_fully_connected.smtx,transformer/magnitude_pruning/0.8/body_decoder_layer_2_encdec_attention_multihead_attention_q_fully_connected,512,512,52428.0,102.3984375,15.0303535461,102.3984375,7.771733284,0.800003051758
transformer,24.65,dlmc/transformer/magnitude_pruning/0.8/body_decoder_layer_4_encdec_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/magnitude_pruning/0.8/body_decoder_layer_4_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,52428.0,102.3984375,14.0344667435,102.3984375,9.99967861176,0.800003051758
transformer,24.65,dlmc/transformer/magnitude_pruning/0.8/body_decoder_layer_3_self_attention_multihead_attention_q_fully_connected.smtx,transformer/magnitude_pruning/0.8/body_decoder_layer_3_self_attention_multihead_attention_q_fully_connected,512,512,52428.0,102.3984375,17.2266998291,102.3984375,11.2731285095,0.800003051758
transformer,24.65,dlmc/transformer/magnitude_pruning/0.8/body_decoder_layer_3_ffn_conv1_fully_connected.smtx,transformer/magnitude_pruning/0.8/body_decoder_layer_3_ffn_conv1_fully_connected,2048,512,209715.0,102.399902344,19.058216095,409.599609375,19.9040126801,0.800000190735
transformer,24.65,dlmc/transformer/magnitude_pruning/0.8/body_decoder_layer_2_self_attention_multihead_attention_k_fully_connected.smtx,transformer/magnitude_pruning/0.8/body_decoder_layer_2_self_attention_multihead_attention_k_fully_connected,512,512,52428.0,102.3984375,21.4483718872,102.3984375,22.1251182556,0.800003051758
transformer,24.65,dlmc/transformer/magnitude_pruning/0.8/body_decoder_layer_2_encdec_attention_multihead_attention_k_fully_connected.smtx,transformer/magnitude_pruning/0.8/body_decoder_layer_2_encdec_attention_multihead_attention_k_fully_connected,512,512,52428.0,102.3984375,16.1945381165,102.3984375,21.5884227753,0.800003051758
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_encoder_layer_4_ffn_conv2_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_encoder_layer_4_ffn_conv2_fully_connected,512,2048,52428.0,102.3984375,29.60338974,25.599609375,14.5398111343,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_decoder_layer_5_encdec_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_decoder_layer_5_encdec_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,25.599609375,8.81969070435,25.599609375,5.30751943588,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_decoder_layer_0_ffn_conv2_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_decoder_layer_0_ffn_conv2_fully_connected,512,2048,52428.0,102.3984375,30.0355491638,25.599609375,9.41558074951,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_decoder_layer_1_self_attention_multihead_attention_v_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_decoder_layer_1_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,25.599609375,9.72100257874,25.599609375,7.17538690567,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_decoder_layer_0_ffn_conv1_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_decoder_layer_0_ffn_conv1_fully_connected,2048,512,52428.0,25.599609375,10.0784444809,102.3984375,9.30837917328,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_encoder_layer_1_self_attention_multihead_attention_v_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_encoder_layer_1_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,25.599609375,7.90852451324,25.599609375,9.27350521088,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_encoder_layer_3_ffn_conv2_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_encoder_layer_3_ffn_conv2_fully_connected,512,2048,52428.0,102.3984375,29.128911972,25.599609375,15.8171882629,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_encoder_layer_1_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_encoder_layer_1_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,25.599609375,10.9547119141,25.599609375,6.55906438828,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_decoder_layer_5_encdec_attention_multihead_attention_q_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_decoder_layer_5_encdec_attention_multihead_attention_q_fully_connected,512,512,13107.0,25.599609375,4.38323307037,25.599609375,3.91684031487,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_decoder_layer_4_self_attention_multihead_attention_q_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_decoder_layer_4_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,25.599609375,5.59556865692,25.599609375,6.77468299866,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_decoder_layer_5_self_attention_multihead_attention_q_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_decoder_layer_5_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,25.599609375,5.33065319061,25.599609375,6.03940868378,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_encoder_layer_5_ffn_conv1_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_encoder_layer_5_ffn_conv1_fully_connected,2048,512,52428.0,25.599609375,14.1995353699,102.3984375,20.3915157318,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_decoder_layer_4_ffn_conv2_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_decoder_layer_4_ffn_conv2_fully_connected,512,2048,52428.0,102.3984375,24.5988368988,25.599609375,12.774977684,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_decoder_layer_1_ffn_conv2_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_decoder_layer_1_ffn_conv2_fully_connected,512,2048,52428.0,102.3984375,23.8173675537,25.599609375,14.0141468048,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_decoder_layer_1_encdec_attention_multihead_attention_v_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_decoder_layer_1_encdec_attention_multihead_attention_v_fully_connected,512,512,13107.0,25.599609375,11.6433763504,25.599609375,7.84604310989,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_decoder_layer_2_ffn_conv1_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_decoder_layer_2_ffn_conv1_fully_connected,2048,512,52428.0,25.599609375,11.9325437546,102.3984375,10.6261692047,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_encoder_layer_4_self_attention_multihead_attention_k_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_encoder_layer_4_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,25.599609375,9.71738529205,25.599609375,9.86222648621,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_decoder_layer_2_encdec_attention_multihead_attention_v_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_decoder_layer_2_encdec_attention_multihead_attention_v_fully_connected,512,512,13107.0,25.599609375,9.34943580627,25.599609375,7.52948904037,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_encoder_layer_1_self_attention_multihead_attention_q_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_encoder_layer_1_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,25.599609375,8.38233280182,25.599609375,7.57577896118,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_decoder_layer_4_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_decoder_layer_4_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,25.599609375,12.1572475433,25.599609375,5.36753082275,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_encoder_layer_3_self_attention_multihead_attention_q_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_encoder_layer_3_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,25.599609375,12.3996686935,25.599609375,5.62828350067,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_decoder_layer_1_self_attention_multihead_attention_q_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_decoder_layer_1_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,25.599609375,14.3726158142,25.599609375,6.455514431,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_encoder_layer_4_ffn_conv1_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_encoder_layer_4_ffn_conv1_fully_connected,2048,512,52428.0,25.599609375,13.4643573761,102.3984375,23.8163032532,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_decoder_layer_0_encdec_attention_multihead_attention_q_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_decoder_layer_0_encdec_attention_multihead_attention_q_fully_connected,512,512,13107.0,25.599609375,8.98859119415,25.599609375,6.09573984146,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_decoder_layer_0_self_attention_multihead_attention_v_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_decoder_layer_0_self_attention_multihead_attention_v_fully_connected,512,512,13107.0,25.599609375,13.0722837448,25.599609375,7.8949303627,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_decoder_layer_1_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_decoder_layer_1_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,25.599609375,9.80044174194,25.599609375,7.62204313278,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_encoder_layer_5_self_attention_multihead_attention_q_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_encoder_layer_5_self_attention_multihead_attention_q_fully_connected,512,512,13107.0,25.599609375,12.1413326263,25.599609375,8.0240020752,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_decoder_layer_3_ffn_conv2_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_decoder_layer_3_ffn_conv2_fully_connected,512,2048,52427.0,102.396484375,28.0694789886,25.5991210938,14.0830030441,0.950001716614
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_encoder_layer_3_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_encoder_layer_3_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,25.599609375,12.025601387,25.599609375,7.93195199966,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_encoder_layer_5_ffn_conv2_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_encoder_layer_5_ffn_conv2_fully_connected,512,2048,52428.0,102.3984375,43.2828330994,25.599609375,14.9285678864,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_decoder_layer_5_ffn_conv2_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_decoder_layer_5_ffn_conv2_fully_connected,512,2048,52428.0,102.3984375,51.3157501221,25.599609375,8.47928524017,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_encoder_layer_2_self_attention_multihead_attention_k_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_encoder_layer_2_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,25.599609375,6.39777135849,25.599609375,11.1429729462,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_decoder_layer_3_self_attention_multihead_attention_k_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_decoder_layer_3_self_attention_multihead_attention_k_fully_connected,512,512,13107.0,25.599609375,6.95899248123,25.599609375,15.4560184479,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_decoder_layer_3_self_attention_multihead_attention_output_transform_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_decoder_layer_3_self_attention_multihead_attention_output_transform_fully_connected,512,512,13107.0,25.599609375,9.1195306778,25.599609375,7.76597642899,0.950000762939
transformer,20.75,dlmc/transformer/magnitude_pruning/0.95/body_decoder_layer_4_encdec_attention_multihead_attention_k_fully_connected.smtx,transformer/magnitude_pruning/0.95/body_decoder_layer_4_encdec_attention_multihead_attention_k_fully_connected,512,512,13107.0,25.599609375,5.5899810791,25.599609375,22.5929889679,0.950000762939
